id,formula,reduced_formula,target_chemical_system,source_structure_seen,source_formula_seen,source_chemical_system_seen
mb-mp-e-form-112729,MgMn2(PO4)2,MgMn2(PO4)2,Mg-Mn-O-P,True,True,True
mb-mp-e-form-112761,Rb2Li5(BO2)7,Rb2Li5(BO2)7,B-Li-O-Rb,True,True,True
mb-mp-e-form-112781,SrMg6FeO8,SrMg6FeO8,Fe-Mg-O-Sr,False,False,False
mb-mp-e-form-112806,CsMg14TiO16,CsMg14TiO16,Cs-Mg-O-Ti,False,False,False
mb-mp-e-form-112884,Ca3Cr2(GeO4)3,Ca3Cr2(GeO4)3,Ca-Cr-Ge-O,True,True,True
mb-mp-e-form-112894,Sr2TcO4,Sr2TcO4,O-Sr-Tc,False,False,True
mb-mp-e-form-112987,Li7V3P8O29,Li7V3P8O29,Li-O-P-V,False,True,True
mb-mp-e-form-113121,BaTm2(MoO4)4,BaTm2(MoO4)4,Ba-Mo-O-Tm,False,False,False
mb-mp-e-form-113168,Li2Al2CrSbO8,Li2Al2CrSbO8,Al-Cr-Li-O-Sb,False,False,True
mb-mp-e-form-113195,Ba4InSbO8,Ba4InSbO8,Ba-In-O-Sb,False,False,False
mb-mp-e-form-113251,K2VH2OF5,K2VH2OF5,F-H-K-O-V,True,True,True
mb-mp-e-form-113458,ScTlO2,ScTlO2,O-Sc-Tl,True,True,True
mb-mp-e-form-113491,Li7V3P8O29,Li7V3P8O29,Li-O-P-V,True,True,True
mb-mp-e-form-113504,Li2VPO4F,Li2VPO4F,F-Li-O-P-V,True,True,True
mb-mp-e-form-113556,Li2Si3NiO8,Li2Si3NiO8,Li-Ni-O-Si,True,True,True
mb-mp-e-form-113676,VOF3,VOF3,F-O-V,True,True,True
mb-mp-e-form-113688,Ta2CrNO5,Ta2CrNO5,Cr-N-O-Ta,True,True,True
mb-mp-e-form-113717,Al6Cd4TeO12,Al6Cd4TeO12,Al-Cd-O-Te,True,True,True
mb-mp-e-form-113784,HfMg6CuO8,HfMg6CuO8,Cu-Hf-Mg-O,False,False,False
mb-mp-e-form-113908,MgFeP2O7,MgFeP2O7,Fe-Mg-O-P,True,True,True
mb-mp-e-form-113989,Mn3OF5,Mn3OF5,F-Mn-O,False,True,True
mb-mp-e-form-114173,SrGdCoO4,SrGdCoO4,Co-Gd-O-Sr,False,False,True
mb-mp-e-form-114295,SnF4,SnF4,F-Sn,True,True,True
mb-mp-e-form-114312,Al2NiO4,Al2NiO4,Al-Ni-O,True,True,True
mb-mp-e-form-114325,Li6Nd6Sb(TeO8)3,Li6Nd6Sb(TeO8)3,Li-Nd-O-Sb-Te,True,True,True
mb-mp-e-form-114383,ErMoClO4,ErMoClO4,Cl-Er-Mo-O,True,True,True
mb-mp-e-form-114419,LaMnO3,LaMnO3,La-Mn-O,True,True,True
mb-mp-e-form-114503,Li4FeSi2O7,Li4FeSi2O7,Fe-Li-O-Si,True,True,True
mb-mp-e-form-114512,Li4Fe2Si4O13,Li4Fe2Si4O13,Fe-Li-O-Si,True,True,True
mb-mp-e-form-114566,MnF3,MnF3,F-Mn,True,True,True
mb-mp-e-form-114598,Li4Ti4V4NiO18,Li4Ti4V4NiO18,Li-Ni-O-Ti-V,True,True,True
mb-mp-e-form-114614,Mg3WO6,Mg3WO6,Mg-O-W,True,True,True
mb-mp-e-form-114631,Nb2PbO6,Nb2PbO6,Nb-O-Pb,True,True,True
mb-mp-e-form-114735,VZnF4,VZnF4,F-V-Zn,True,True,True
mb-mp-e-form-114835,Mg14SiNiO16,Mg14SiNiO16,Mg-Ni-O-Si,False,False,True
mb-mp-e-form-115102,ZrTi2(PbO3)3,ZrTi2(PbO3)3,O-Pb-Ti-Zr,False,False,False
mb-mp-e-form-115103,ZrTi2(PbO3)3,ZrTi2(PbO3)3,O-Pb-Ti-Zr,False,False,False
mb-mp-e-form-115274,Rb3B7O12,Rb3B7O12,B-O-Rb,True,True,True
mb-mp-e-form-115294,Ba2ReO5,Ba2ReO5,Ba-O-Re,True,True,True
mb-mp-e-form-115404,U2Bi2O7,U2Bi2O7,Bi-O-U,True,True,True
mb-mp-e-form-115560,Li2V2Si2O9,Li2V2Si2O9,Li-O-Si-V,True,True,True
mb-mp-e-form-115695,Li2Cu(Si2O5)2,Li2Cu(Si2O5)2,Cu-Li-O-Si,True,True,True
mb-mp-e-form-115734,La2MgNiO6,La2MgNiO6,La-Mg-Ni-O,True,True,True
mb-mp-e-form-115740,Ca2TaNiO6,Ca2TaNiO6,Ca-Ni-O-Ta,True,True,True
mb-mp-e-form-115834,Mg14CoNiO16,Mg14CoNiO16,Co-Mg-Ni-O,False,False,True
mb-mp-e-form-115869,CsMg30BiO32,CsMg30BiO32,Bi-Cs-Mg-O,False,False,False
mb-mp-e-form-115990,Cs2HfO3,Cs2HfO3,Cs-Hf-O,False,True,True
mb-mp-e-form-116007,K2Ti(OF2)2,K2Ti(OF2)2,F-K-O-Ti,False,False,True
mb-mp-e-form-116140,Sr2Nd2CrNiO8,Sr2Nd2CrNiO8,Cr-Nd-Ni-O-Sr,False,False,False
mb-mp-e-form-116216,La2CuSnO6,La2CuSnO6,Cu-La-O-Sn,True,True,True
mb-mp-e-form-116261,LiCe2HO3,LiCe2HO3,Ce-H-Li-O,True,True,True
mb-mp-e-form-116262,Ca2B5H2ClO10,Ca2B5H2ClO10,B-Ca-Cl-H-O,True,True,True
mb-mp-e-form-116293,GdTiCdSbO7,GdTiCdSbO7,Cd-Gd-O-Sb-Ti,True,True,True
mb-mp-e-form-116312,BaYb2CoO5,BaYb2CoO5,Ba-Co-O-Yb,True,True,True
mb-mp-e-form-116405,Ta2CuO6,Ta2CuO6,Cu-O-Ta,True,True,True
mb-mp-e-form-116477,Zr2Bi2O7,Zr2Bi2O7,Bi-O-Zr,True,True,True
mb-mp-e-form-116481,TmAsO4,TmAsO4,As-O-Tm,True,True,True
mb-mp-e-form-116497,LiMn(SiO3)2,LiMn(SiO3)2,Li-Mn-O-Si,True,True,True
mb-mp-e-form-116574,VOF,VOF,F-O-V,True,True,True
mb-mp-e-form-116633,Li2Mn2(SiO3)3,Li2Mn2(SiO3)3,Li-Mn-O-Si,True,True,True
mb-mp-e-form-116662,Ti3CrSn2(PO4)6,Ti3CrSn2(PO4)6,Cr-O-P-Sn-Ti,True,True,True
mb-mp-e-form-116803,NaMg14WO16,NaMg14WO16,Mg-Na-O-W,False,False,False
mb-mp-e-form-116990,Li2AlAgF6,Li2AlAgF6,Ag-Al-F-Li,False,False,False
mb-mp-e-form-117009,Na5Mn3F14,Na5Mn3F14,F-Mn-Na,False,True,True
mb-mp-e-form-117166,SrYGa3O7,SrYGa3O7,Ga-O-Sr-Y,False,False,False
mb-mp-e-form-117213,KNaTi4(BiO6)2,KNaTi4(BiO6)2,Bi-K-Na-O-Ti,False,False,False
mb-mp-e-form-117273,BaO,BaO,Ba-O,True,True,True
mb-mp-e-form-117499,TmBiO3,TmBiO3,Bi-O-Tm,True,True,True
mb-mp-e-form-117628,K2TmPCO7,K2TmPCO7,C-K-O-P-Tm,True,True,True
mb-mp-e-form-117673,LiFeF4,LiFeF4,F-Fe-Li,True,True,True
mb-mp-e-form-117737,YSnO3,YSnO3,O-Sn-Y,True,True,True
mb-mp-e-form-117776,CaMg6ZnO8,CaMg6ZnO8,Ca-Mg-O-Zn,False,False,False
mb-mp-e-form-117851,Mg30NiBiO32,Mg30NiBiO32,Bi-Mg-Ni-O,False,False,True
mb-mp-e-form-117919,LaTaZnFeO6,LaTaZnFeO6,Fe-La-O-Ta-Zn,True,True,True
mb-mp-e-form-118056,Ba4Y2Fe2O11,Ba4Y2Fe2O11,Ba-Fe-O-Y,False,False,True
mb-mp-e-form-118122,MgTa2Zn2O8,MgTa2Zn2O8,Mg-O-Ta-Zn,False,False,False
mb-mp-e-form-118228,BaLaGa3O7,BaLaGa3O7,Ba-Ga-La-O,False,False,True
mb-mp-e-form-118283,Na2Co(Si2O5)2,Na2Co(Si2O5)2,Co-Na-O-Si,True,True,True
mb-mp-e-form-118427,LiNd(PO3)4,LiNd(PO3)4,Li-Nd-O-P,True,True,True
mb-mp-e-form-118476,Ca3La5Mn7CrO24,Ca3La5Mn7CrO24,Ca-Cr-La-Mn-O,True,True,True
mb-mp-e-form-118490,Zr3N2O3,Zr3N2O3,N-O-Zr,True,True,True
mb-mp-e-form-118547,Cr4OF11,Cr4OF11,Cr-F-O,True,True,True
mb-mp-e-form-118610,Li4Ti3Nb5O16,Li4Ti3Nb5O16,Li-Nb-O-Ti,True,True,True
mb-mp-e-form-118625,K3Li2Nb6(PO8)3,K3Li2Nb6(PO8)3,K-Li-Nb-O-P,True,True,True
mb-mp-e-form-118727,K2ZnF4,K2ZnF4,F-K-Zn,True,True,True
mb-mp-e-form-118768,LiLaMg6O8,LiLaMg6O8,La-Li-Mg-O,False,False,False
mb-mp-e-form-118868,Mg30NiSnO32,Mg30NiSnO32,Mg-Ni-O-Sn,False,False,False
mb-mp-e-form-118953,CsCeMg30O32,CsCeMg30O32,Ce-Cs-Mg-O,False,False,False
mb-mp-e-form-119021,La7SmMn6(FeO12)2,La7SmMn6(FeO12)2,Fe-La-Mn-O-Sm,False,False,False
mb-mp-e-form-119055,Nd2SbO2,Nd2SbO2,Nd-O-Sb,False,False,True
mb-mp-e-form-119074,SrLaVFeO6,SrLaVFeO6,Fe-La-O-Sr-V,False,False,False
mb-mp-e-form-119109,K2U3(TeO7)2,K2U3(TeO7)2,K-O-Te-U,True,True,True
mb-mp-e-form-119143,K6Al4Si6BH4ClO24,K6Al4Si6BH4ClO24,Al-B-Cl-H-K-O-Si,False,False,False
mb-mp-e-form-119270,CsCrCoF6,CsCrCoF6,Co-Cr-Cs-F,False,False,False
mb-mp-e-form-119366,RbScBP2HO9,RbScBP2HO9,B-H-O-P-Rb-Sc,True,True,True
mb-mp-e-form-119458,Rb3MnF7,Rb3MnF7,F-Mn-Rb,True,True,True
mb-mp-e-form-119486,NaSbF6,NaSbF6,F-Na-Sb,True,True,True
mb-mp-e-form-119606,Li9Ti5(SiO8)2,Li9Ti5(SiO8)2,Li-O-Si-Ti,True,True,True
mb-mp-e-form-119674,Li4Ti5Mn3O16,Li4Ti5Mn3O16,Li-Mn-O-Ti,True,True,True
mb-mp-e-form-119684,Li6Ti3P8O29,Li6Ti3P8O29,Li-O-P-Ti,True,True,True
mb-mp-e-form-119747,Ca3Co2(SiO4)3,Ca3Co2(SiO4)3,Ca-Co-O-Si,True,True,True
mb-mp-e-form-119857,YMg30BO32,YMg30BO32,B-Mg-O-Y,False,False,False
mb-mp-e-form-119923,BaSrMg30O32,BaSrMg30O32,Ba-Mg-O-Sr,False,False,False
mb-mp-e-form-120064,Li5V6O5F19,Li5V6O5F19,F-Li-O-V,False,True,True
mb-mp-e-form-120200,SrCaV2O6,SrCaV2O6,Ca-O-Sr-V,False,False,False
mb-mp-e-form-120310,CsMgPO4,CsMgPO4,Cs-Mg-O-P,True,True,True
mb-mp-e-form-120431,RbNaSi2O5,RbNaSi2O5,Na-O-Rb-Si,True,True,True
mb-mp-e-form-120507,NaEuP2O7,NaEuP2O7,Eu-Na-O-P,True,True,True
mb-mp-e-form-120554,La12Cu6O25,La12Cu6O25,Cu-La-O,True,True,True
mb-mp-e-form-120655,LiFeF4,LiFeF4,F-Fe-Li,True,True,True
mb-mp-e-form-120755,BaNa2Mg(PO4)2,BaNa2Mg(PO4)2,Ba-Mg-Na-O-P,True,True,True
mb-mp-e-form-120809,NaMg30CoO32,NaMg30CoO32,Co-Mg-Na-O,False,False,False
mb-mp-e-form-120810,Mg30CrNiO32,Mg30CrNiO32,Cr-Mg-Ni-O,False,False,False
mb-mp-e-form-120940,KLaMg30O32,KLaMg30O32,K-La-Mg-O,False,False,False
mb-mp-e-form-120985,SrHfMg30O32,SrHfMg30O32,Hf-Mg-O-Sr,False,False,False
mb-mp-e-form-121152,Eu3MoO7,Eu3MoO7,Eu-Mo-O,False,False,True
mb-mp-e-form-121178,Ti12Mn5(PO4)18,Ti12Mn5(PO4)18,Mn-O-P-Ti,False,False,True
mb-mp-e-form-121207,Na4TaAl3(PO4)6,Na4TaAl3(PO4)6,Al-Na-O-P-Ta,False,False,False
mb-mp-e-form-121255,BaLaEuZnO5,BaLaEuZnO5,Ba-Eu-La-O-Zn,False,False,False
mb-mp-e-form-121314,Ba2TaBiO6,Ba2TaBiO6,Ba-Bi-O-Ta,True,True,True
mb-mp-e-form-121338,Al2FeO4,Al2FeO4,Al-Fe-O,True,True,True
mb-mp-e-form-121381,Rb2MnF5,Rb2MnF5,F-Mn-Rb,True,True,True
mb-mp-e-form-121397,SiO2,SiO2,O-Si,True,True,True
mb-mp-e-form-121398,Li3Sc(BO3)2,Li3Sc(BO3)2,B-Li-O-Sc,True,True,True
mb-mp-e-form-121423,Ti6In2Si2P12O49,Ti6In2Si2P12O49,In-O-P-Si-Ti,True,True,True
mb-mp-e-form-121450,Eu3ReO7,Eu3ReO7,Eu-O-Re,True,True,True
mb-mp-e-form-121458,Cs3CrF7,Cs3CrF7,Cr-Cs-F,True,True,True
mb-mp-e-form-121492,La17Mn18O54,La17Mn18O54,La-Mn-O,True,True,True
mb-mp-e-form-121649,NaLi3Ti2Al2(PO4)6,NaLi3Ti2Al2(PO4)6,Al-Li-Na-O-P-Ti,True,True,True
mb-mp-e-form-121664,LiMn2F5,LiMn2F5,F-Li-Mn,True,True,True
mb-mp-e-form-121807,YMg30TiO32,YMg30TiO32,Mg-O-Ti-Y,False,False,False
mb-mp-e-form-121953,LiTaO3,LiTaO3,Li-O-Ta,False,True,True
mb-mp-e-form-122048,Li2Ti2(PO4)3,Li2Ti2(PO4)3,Li-O-P-Ti,False,False,True
mb-mp-e-form-122062,La3As2BrO7,La3As2BrO7,As-Br-La-O,False,False,False
mb-mp-e-form-122105,Na3Eu9B8O27,Na3Eu9B8O27,B-Eu-Na-O,False,False,False
mb-mp-e-form-122136,Ba2SmV3O11,Ba2SmV3O11,Ba-O-Sm-V,False,False,False
mb-mp-e-form-122148,TaTiTlO5,TaTiTlO5,O-Ta-Ti-Tl,False,False,False
mb-mp-e-form-122221,BaZr5Pb4O15,BaZr5Pb4O15,Ba-O-Pb-Zr,False,False,False
mb-mp-e-form-122297,LuFeO3,LuFeO3,Fe-Lu-O,True,True,True
mb-mp-e-form-122344,Ce4Se3O4,Ce4Se3O4,Ce-O-Se,True,True,True
mb-mp-e-form-122359,Sr(PO3)2,Sr(PO3)2,O-P-Sr,True,True,True
mb-mp-e-form-122391,KNaNdNbO5,KNaNdNbO5,K-Na-Nb-Nd-O,True,True,True
mb-mp-e-form-122407,Ba(PO3)2,Ba(PO3)2,Ba-O-P,True,True,True
mb-mp-e-form-122518,LaTiNO2,LaTiNO2,La-N-O-Ti,True,True,True
mb-mp-e-form-122537,Nb9PO25,Nb9PO25,Nb-O-P,True,True,True
mb-mp-e-form-122560,Li2Mn3F8,Li2Mn3F8,F-Li-Mn,True,True,True
mb-mp-e-form-122571,Li3MnF6,Li3MnF6,F-Li-Mn,True,True,True
mb-mp-e-form-122613,Na2LiTi3Al(PO4)6,Na2LiTi3Al(PO4)6,Al-Li-Na-O-P-Ti,True,True,True
mb-mp-e-form-122665,Li2MnF4,Li2MnF4,F-Li-Mn,True,True,True
mb-mp-e-form-122684,LiMn2F5,LiMn2F5,F-Li-Mn,True,True,True
mb-mp-e-form-122686,LiMnF3,LiMnF3,F-Li-Mn,True,True,True
mb-mp-e-form-122746,Ca2TaWO6,Ca2TaWO6,Ca-O-Ta-W,True,True,True
mb-mp-e-form-122797,Ti3P3O13,Ti3P3O13,O-P-Ti,True,True,True
mb-mp-e-form-122809,CaCo(Si2O5)2,CaCo(Si2O5)2,Ca-Co-O-Si,True,True,True
mb-mp-e-form-122832,La5Sm3Cr8O24,La5Sm3Cr8O24,Cr-La-O-Sm,False,False,False
mb-mp-e-form-122833,La2CuO4,La2CuO4,Cu-La-O,False,True,True
mb-mp-e-form-122918,K5Cr10F31,K5Cr10F31,Cr-F-K,False,False,True
mb-mp-e-form-122922,CaF3,CaF3,Ca-F,False,False,True
mb-mp-e-form-123046,SrLaMnO4,SrLaMnO4,La-Mn-O-Sr,False,False,True
mb-mp-e-form-123155,Ba3ZrNb5O12,Ba3ZrNb5O12,Ba-Nb-O-Zr,False,False,False
mb-mp-e-form-123182,NaCaPO4,NaCaPO4,Ca-Na-O-P,True,True,True
mb-mp-e-form-123296,Ba2LaSbO6,Ba2LaSbO6,Ba-La-O-Sb,True,True,True
mb-mp-e-form-123307,KNaSnF6,KNaSnF6,F-K-Na-Sn,True,True,True
mb-mp-e-form-123319,SiO2,SiO2,O-Si,True,True,True
mb-mp-e-form-123337,Na3ScSi2O7,Na3ScSi2O7,Na-O-Sc-Si,True,True,True
mb-mp-e-form-123349,Na5Ga3F14,Na5Ga3F14,F-Ga-Na,True,True,True
mb-mp-e-form-123637,Li2VF4,Li2VF4,F-Li-V,True,True,True
mb-mp-e-form-123758,BaEu2O4,BaEu2O4,Ba-Eu-O,True,True,True
mb-mp-e-form-123822,Sr2ZrMnO6,Sr2ZrMnO6,Mn-O-Sr-Zr,False,False,False
mb-mp-e-form-123906,Ca13Si10(O17F5)2,Ca13Si10(O17F5)2,Ca-F-O-Si,False,False,True
mb-mp-e-form-123919,Y2MnCrO6,Y2MnCrO6,Cr-Mn-O-Y,False,False,False
mb-mp-e-form-124050,Ba6Na2Ta2V2O17,Ba6Na2Ta2V2O17,Ba-Na-O-Ta-V,False,False,False
mb-mp-e-form-124154,CaNdGaO4,CaNdGaO4,Ca-Ga-Nd-O,False,False,False
mb-mp-e-form-124201,Ca3In2(SiO4)3,Ca3In2(SiO4)3,Ca-In-O-Si,True,True,True
mb-mp-e-form-124266,EuBO3,EuBO3,B-Eu-O,True,True,True
mb-mp-e-form-124595,Li2V2OF6,Li2V2OF6,F-Li-O-V,True,True,True
mb-mp-e-form-124646,Li2Ti3CrO8,Li2Ti3CrO8,Cr-Li-O-Ti,True,True,True
mb-mp-e-form-124675,Ba3(BO3)2,Ba3(BO3)2,B-Ba-O,True,True,True
mb-mp-e-form-124807,Ba2LuSbO6,Ba2LuSbO6,Ba-Lu-O-Sb,False,True,True
mb-mp-e-form-124876,CaEu4O5,CaEu4O5,Ca-Eu-O,False,False,True
mb-mp-e-form-124948,NaHoP2O7,NaHoP2O7,Ho-Na-O-P,False,False,False
mb-mp-e-form-124976,RbTbP2O7,RbTbP2O7,O-P-Rb-Tb,False,False,True
mb-mp-e-form-125024,Y2WO6,Y2WO6,O-W-Y,False,True,True
mb-mp-e-form-125042,Sr7Mg8(P4O15)3,Sr7Mg8(P4O15)3,Mg-O-P-Sr,False,False,True
mb-mp-e-form-125088,LaSm3Cr4O12,LaSm3Cr4O12,Cr-La-O-Sm,False,False,False
mb-mp-e-form-125137,CaTi2PbO6,CaTi2PbO6,Ca-O-Pb-Ti,False,False,False
mb-mp-e-form-125437,CaMgB2O5,CaMgB2O5,B-Ca-Mg-O,True,True,True
mb-mp-e-form-125458,K2Ti(SiO3)3,K2Ti(SiO3)3,K-O-Si-Ti,True,True,True
mb-mp-e-form-125528,Ti3O4,Ti3O4,O-Ti,True,True,True
mb-mp-e-form-125597,LiVF4,LiVF4,F-Li-V,True,True,True
mb-mp-e-form-125723,AcCrO3,AcCrO3,Ac-Cr-O,True,True,True
mb-mp-e-form-125793,Ca2YVO5,Ca2YVO5,Ca-O-V-Y,True,True,True
mb-mp-e-form-125825,TmGaO3,TmGaO3,Ga-O-Tm,False,True,True
mb-mp-e-form-125829,TiO2,TiO2,O-Ti,False,True,True
mb-mp-e-form-125860,NaErO2,NaErO2,Er-Na-O,True,True,True
mb-mp-e-form-125908,Sr3LiTaO6,Sr3LiTaO6,Li-O-Sr-Ta,False,False,True
mb-mp-e-form-125941,Nd2Ge(BO4)2,Nd2Ge(BO4)2,B-Ge-Nd-O,False,False,True
mb-mp-e-form-126251,Sm2MoO6,Sm2MoO6,Mo-O-Sm,True,True,True
mb-mp-e-form-126337,Na2Er2B2O7,Na2Er2B2O7,B-Er-Na-O,True,True,True
mb-mp-e-form-126377,Li2Ti6PbO14,Li2Ti6PbO14,Li-O-Pb-Ti,True,True,True
mb-mp-e-form-126400,SiO2,SiO2,O-Si,True,True,True
mb-mp-e-form-126428,LiCa9Mn(PO4)7,LiCa9Mn(PO4)7,Ca-Li-Mn-O-P,True,True,True
mb-mp-e-form-126509,Sr6Nb2O11,Sr6Nb2O11,Nb-O-Sr,True,True,True
mb-mp-e-form-126537,NbAlO4,NbAlO4,Al-Nb-O,True,True,True
mb-mp-e-form-126540,CeSmO2,CeSmO2,Ce-O-Sm,True,True,True
mb-mp-e-form-126577,Eu3NbO7,Eu3NbO7,Eu-Nb-O,True,True,True
mb-mp-e-form-126642,LiZr2(PO4)3,LiZr2(PO4)3,Li-O-P-Zr,True,True,True
mb-mp-e-form-126685,Mg2BO3F,Mg2BO3F,B-F-Mg-O,True,True,True
mb-mp-e-form-126714,K2Al2O3F2,K2Al2O3F2,Al-F-K-O,True,True,True
mb-mp-e-form-126869,Na2U2O7,Na2U2O7,Na-O-U,True,True,True
mb-mp-e-form-126974,KLiYbF5,KLiYbF5,F-K-Li-Yb,False,False,False
mb-mp-e-form-126987,GdZr6(PO4)9,GdZr6(PO4)9,Gd-O-P-Zr,False,False,False
mb-mp-e-form-127021,Sr3TiNb4O15,Sr3TiNb4O15,Nb-O-Sr-Ti,False,False,False
mb-mp-e-form-127135,Ca2Nb2O7,Ca2Nb2O7,Ca-Nb-O,True,True,True
mb-mp-e-form-127219,Sr2Nb2O7,Sr2Nb2O7,Nb-O-Sr,True,True,True
mb-mp-e-form-127361,K3NpO2F5,K3NpO2F5,F-K-Np-O,True,True,True
mb-mp-e-form-127368,SiO2,SiO2,O-Si,True,True,True
mb-mp-e-form-127427,SiO2,SiO2,O-Si,True,True,True
mb-mp-e-form-127581,KAlSi3O8,KAlSi3O8,Al-K-O-Si,True,True,True
mb-mp-e-form-127603,SrLa4TiCr4O15,SrLa4TiCr4O15,Cr-La-O-Sr-Ti,True,True,True
mb-mp-e-form-127610,Dy2CO5,Dy2CO5,C-Dy-O,True,True,True
mb-mp-e-form-127633,LaNb3O9,LaNb3O9,La-Nb-O,True,True,True
mb-mp-e-form-127911,BaMgBO3F,BaMgBO3F,B-Ba-F-Mg-O,False,False,False
mb-mp-e-form-127927,Cs2Th(Si2O5)3,Cs2Th(Si2O5)3,Cs-O-Si-Th,False,False,False
mb-mp-e-form-127963,Na4CaZr2TiSi4(O8F)2,Na4CaZr2TiSi4(O8F)2,Ca-F-Na-O-Si-Ti-Zr,False,False,False
mb-mp-e-form-127970,Na2Ca4ZrNbSi4(O8F)2,Na2Ca4ZrNbSi4(O8F)2,Ca-F-Na-Nb-O-Si-Zr,False,False,True
mb-mp-e-form-128023,Y6Ge2O13F3,Y6Ge2O13F3,F-Ge-O-Y,False,False,False
mb-mp-e-form-128043,Sr10P6ClO24F,Sr10P6ClO24F,Cl-F-O-P-Sr,False,True,True
mb-mp-e-form-128075,La2Ti3AgO9,La2Ti3AgO9,Ag-La-O-Ti,False,False,True
mb-mp-e-form-128089,La5Ti6S3(ClO5)3,La5Ti6S3(ClO5)3,Cl-La-O-S-Ti,False,True,True
mb-mp-e-form-128391,Li2Ca4Si4O13,Li2Ca4Si4O13,Ca-Li-O-Si,True,True,True
mb-mp-e-form-128403,Na3LiBe2F8,Na3LiBe2F8,Be-F-Li-Na,True,True,True
mb-mp-e-form-128428,CaAlBO4,CaAlBO4,Al-B-Ca-O,True,True,True
mb-mp-e-form-128480,BaMnGaF7,BaMnGaF7,Ba-F-Ga-Mn,True,True,True
mb-mp-e-form-128510,K2U2O7,K2U2O7,K-O-U,True,True,True
mb-mp-e-form-128604,Tm2GeO5,Tm2GeO5,Ge-O-Tm,True,True,True
mb-mp-e-form-128609,Ti3NbO8,Ti3NbO8,Nb-O-Ti,True,True,True
mb-mp-e-form-128648,Ba4Ta2O9,Ba4Ta2O9,Ba-O-Ta,True,True,True
mb-mp-e-form-128691,Gd3SbO7,Gd3SbO7,Gd-O-Sb,True,True,True
mb-mp-e-form-128700,HfNbO4,HfNbO4,Hf-Nb-O,True,True,True
mb-mp-e-form-128753,Tm5(ReO6)2,Tm5(ReO6)2,O-Re-Tm,True,True,True
mb-mp-e-form-128764,CaAl2SiO6,CaAl2SiO6,Al-Ca-O-Si,True,True,True
mb-mp-e-form-128767,CePO4,CePO4,Ce-O-P,True,True,True
mb-mp-e-form-128926,Rb3GdF6,Rb3GdF6,F-Gd-Rb,False,False,False
mb-mp-e-form-129068,Sr6Al7ClO16,Sr6Al7ClO16,Al-Cl-O-Sr,False,False,True
mb-mp-e-form-129080,Nd2EuBeO5,Nd2EuBeO5,Be-Eu-Nd-O,False,False,False
mb-mp-e-form-129094,NaLuTi2O6,NaLuTi2O6,Lu-Na-O-Ti,False,False,False
mb-mp-e-form-129097,NaNd3Ti3MnO12,NaNd3Ti3MnO12,Mn-Na-Nd-O-Ti,False,True,True
mb-mp-e-form-129159,Ca3Zr2AlFeSiO12,Ca3Zr2AlFeSiO12,Al-Ca-Fe-O-Si-Zr,False,False,False
mb-mp-e-form-129173,Ba3Ta4TiO15,Ba3Ta4TiO15,Ba-O-Ta-Ti,False,False,True
mb-mp-e-form-129245,EuTa2O6,EuTa2O6,Eu-O-Ta,True,True,True
mb-mp-e-form-129306,BaSm4Si3SeO12,BaSm4Si3SeO12,Ba-O-Se-Si-Sm,True,True,True
mb-mp-e-form-129350,K2U7O22,K2U7O22,K-O-U,True,True,True
mb-mp-e-form-129353,Ba3SrTa2O9,Ba3SrTa2O9,Ba-O-Sr-Ta,True,True,True
mb-mp-e-form-129392,K2TiOF4,K2TiOF4,F-K-O-Ti,True,True,True
mb-mp-e-form-129399,CaFeF5,CaFeF5,Ca-F-Fe,True,True,True
mb-mp-e-form-129478,Cs3CeF6,Cs3CeF6,Ce-Cs-F,True,True,True
mb-mp-e-form-129547,NaCa8SmTi10(SiO5)10,NaCa8SmTi10(SiO5)10,Ca-Na-O-Si-Sm-Ti,True,True,True
mb-mp-e-form-129562,Sr20P12Br(O16F)3,Sr20P12Br(O16F)3,Br-F-O-P-Sr,True,True,True
mb-mp-e-form-129596,Ca6HfO8,Ca6HfO8,Ca-Hf-O,True,True,True
mb-mp-e-form-129632,KAl11O17,KAl11O17,Al-K-O,True,True,True
mb-mp-e-form-129724,ScBO3,ScBO3,B-O-Sc,True,True,True
mb-mp-e-form-129731,K4Hf5O12,K4Hf5O12,Hf-K-O,True,True,True
mb-mp-e-form-129982,KPaO3,KPaO3,K-O-Pa,False,False,False
mb-mp-e-form-130017,Na3LiTi2F12,Na3LiTi2F12,F-Li-Na-Ti,False,False,True
mb-mp-e-form-130039,HfTlF5,HfTlF5,F-Hf-Tl,False,False,False
mb-mp-e-form-130187,CaPrAl3O7,CaPrAl3O7,Al-Ca-O-Pr,False,False,False
mb-mp-e-form-130204,Ca2NdTaO6,Ca2NdTaO6,Ca-Nd-O-Ta,False,False,False
mb-mp-e-form-130531,Y2Be2SiO7,Y2Be2SiO7,Be-O-Si-Y,True,True,True
mb-mp-e-form-130639,TbNbO4,TbNbO4,Nb-O-Tb,True,True,True
mb-mp-e-form-130653,Cs3YF6,Cs3YF6,Cs-F-Y,True,True,True
mb-mp-e-form-130686,TmClO,TmClO,Cl-O-Tm,True,True,True
mb-mp-e-form-130733,KTi2F7,KTi2F7,F-K-Ti,True,True,True
mb-mp-e-form-130886,Ba5Cr3F18,Ba5Cr3F18,Ba-Cr-F,False,False,True
mb-mp-e-form-130887,Er4BClO7,Er4BClO7,B-Cl-Er-O,False,False,True
