model,split_scope,target_id,target_formula,target_reduced_formula,target_chemical_system,target_natoms,source_id,source_formula,source_reduced_formula,source_chemical_system,source_natoms,overlap_kind,source_note
MEGNet,train,mb-mp-e-form-103261,VO2,VO2,O-V,12,mp-561637,V4 O8,VO2,O-V,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-127347,SiO2,SiO2,O-Si,36,mp-557881,Si12 O24,SiO2,O-Si,36,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-070805,YAs,YAs,As-Y,2,mp-933,Y1 As1,YAs,As-Y,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-038577,SnPd,SnPd,Pd-Sn,8,mp-2369,Sn4 Pd4,SnPd,Pd-Sn,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-026628,NbGe2,NbGe2,Ge-Nb,9,mp-363,Nb3 Ge6,NbGe2,Ge-Nb,9,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-034951,LaHg2,LaHg2,Hg-La,3,mp-11463,La1 Hg2,LaHg2,Hg-La,3,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-108405,SnF2,SnF2,F-Sn,12,mp-7456,Sn4 F8,SnF2,F-Sn,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-117343,Li2B4O7,Li2B4O7,B-Li-O,52,mp-4779,Li8 B16 O28,Li2B4O7,B-Li-O,52,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-044882,TbH3,TbH3,H-Tb,4,mp-999123,Tb1 H3,TbH3,H-Tb,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-054591,KN3O4,KN3O4,K-N-O,32,mp-3768,K4 N12 O16,KN3O4,K-N-O,32,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-016657,DyCo5,DyCo5,Co-Dy,6,mp-2551,Dy1 Co5,DyCo5,Co-Dy,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-009346,ErMn2,ErMn2,Er-Mn,12,mp-11855,Er4 Mn8,ErMn2,Er-Mn,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-114295,SnF4,SnF4,F-Sn,5,mp-2706,Sn1 F4,SnF4,F-Sn,5,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-017643,Mg2Ga,Mg2Ga,Ga-Mg,18,mp-30650,Mg12 Ga6,Mg2Ga,Ga-Mg,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-047616,ZnSe,ZnSe,Se-Zn,4,mp-380,Zn2 Se2,ZnSe,Se-Zn,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-017632,TmAg3,TmAg3,Ag-Tm,4,mp-30360,Tm1 Ag3,TmAg3,Ag-Tm,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-097762,Zn2SiO4,Zn2SiO4,O-Si-Zn,28,mp-1020609,Zn8 Si4 O16,Zn2SiO4,O-Si-Zn,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-123758,BaEu2O4,BaEu2O4,Ba-Eu-O,28,mp-1019738,Ba4 Eu8 O16,BaEu2O4,Ba-Eu-O,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-024519,SnTe,SnTe,Sn-Te,2,mp-1883,Sn1 Te1,SnTe,Sn-Te,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-042790,B8O,B8O,B-O,54,mp-758933,B48 O6,B8O,B-O,54,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-076768,Sn5O6,Sn5O6,O-Sn,22,mp-978114,Sn10 O12,Sn5O6,O-Sn,22,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-088486,TbS2,TbS2,S-Tb,6,mp-7135,Tb2 S4,TbS2,S-Tb,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-018549,Zn3Ru,Zn3Ru,Ru-Zn,8,mp-1380,Zn6 Ru2,Zn3Ru,Ru-Zn,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-021658,MnPd3,MnPd3,Mn-Pd,8,mp-31138,Mn2 Pd6,MnPd3,Mn-Pd,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-113411,PbF2,PbF2,F-Pb,6,mp-685150,Pb2 F4,PbF2,F-Pb,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-073609,Zr3N4,Zr3N4,N-Zr,14,mp-754381,Zr6 N8,Zr3N4,N-Zr,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-033611,VPt3,VPt3,Pt-V,4,mp-372,V1 Pt3,VPt3,Pt-V,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-034580,DyIn,DyIn,Dy-In,2,mp-257,Dy1 In1,DyIn,Dy-In,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-038070,Sc5Ga3,Sc5Ga3,Ga-Sc,16,mp-17332,Sc10 Ga6,Sc5Ga3,Ga-Sc,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-022611,ZnP2,ZnP2,P-Zn,24,mp-2782,Zn8 P16,ZnP2,P-Zn,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-029598,NdZn2,NdZn2,Nd-Zn,6,mp-30800,Nd2 Zn4,NdZn2,Nd-Zn,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-096406,V4O9,V4O9,O-V,52,mp-715664,V16 O36,V4O9,O-V,52,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-054832,USe3,USe3,Se-U,8,mp-9429,U2 Se6,USe3,Se-U,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-020626,BaZn2,BaZn2,Ba-Zn,6,mp-30435,Ba2 Zn4,BaZn2,Ba-Zn,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-022533,HoPb3,HoPb3,Ho-Pb,4,mp-1386,Ho1 Pb3,HoPb3,Ho-Pb,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-128762,CaAl2SiO6,CaAl2SiO6,Al-Ca-O-Si,40,mp-1019573,Ca4 Al8 Si4 O24,CaAl2SiO6,Al-Ca-O-Si,40,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-015652,B20H26O,B20H26O,B-H-O,94,mp-28092,B40 H52 O2,B20H26O,B-H-O,94,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-087789,DyS2,DyS2,Dy-S,6,mp-1018675,Dy2 S4,DyS2,Dy-S,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-126762,La4B10O21,La4B10O21,B-La-O,140,mp-1019894,La16 B40 O84,La4B10O21,B-La-O,140,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-038914,ErZnGa,ErZnGa,Er-Ga-Zn,6,mp-1018690,Er2 Zn2 Ga2,ErZnGa,Er-Ga-Zn,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-094177,PWO4,PWO4,O-P-W,24,mp-25654,P4 W4 O16,PWO4,O-P-W,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-003837,Ni3H,Ni3H,H-Ni,4,mp-973895,Ni3 H1,Ni3H,H-Ni,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-032502,Cr5B3,Cr5B3,B-Cr,16,mp-15617,Cr10 B6,Cr5B3,B-Cr,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-117761,Na3Al2(PO4)3,Na3Al2(PO4)3,Al-Na-O-P,80,mp-1020161,Na12 Al8 P12 O48,Na3Al2(PO4)3,Al-Na-O-P,80,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-013834,BPt3,BPt3,B-Pt,8,mp-861943,B2 Pt6,BPt3,B-Pt,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-036505,LuAl2,LuAl2,Al-Lu,6,mp-1234,Lu2 Al4,LuAl2,Al-Lu,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-115335,SiO2,SiO2,O-Si,48,mp-557017,Si16 O32,SiO2,O-Si,48,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-075769,HgF2,HgF2,F-Hg,3,mp-8177,Hg1 F2,HgF2,F-Hg,3,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-020727,SiC,SiC,C-Si,54,mp-570985,Si27 C27,SiC,C-Si,54,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-026508,HoCd,HoCd,Cd-Ho,2,mp-170,Ho1 Cd1,HoCd,Cd-Ho,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-013686,Cu6Sn5,Cu6Sn5,Cu-Sn,22,mp-1233,Cu12 Sn10,Cu6Sn5,Cu-Sn,22,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-026582,CrB4,CrB4,B-Cr,5,mp-27710,Cr1 B4,CrB4,B-Cr,5,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-015684,Sr9Mg38,Sr9Mg38,Mg-Sr,94,mp-30783,Sr18 Mg76,Sr9Mg38,Mg-Sr,94,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-034579,Ca2Si,Ca2Si,Ca-Si,12,mp-2517,Ca8 Si4,Ca2Si,Ca-Si,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-085275,In2O3,In2O3,In-O,40,mp-22598,In16 O24,In2O3,In-O,40,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-034748,ThAl2,ThAl2,Al-Th,3,mp-669,Th1 Al2,ThAl2,Al-Th,3,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-077315,MnO2,MnO2,Mn-O,12,mp-19326,Mn4 O8,MnO2,Mn-O,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-003906,BC,BC,B-C,4,mp-984728,B2 C2,BC,B-C,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-119049,NbPO5,NbPO5,Nb-O-P,14,mp-4888,Nb2 P2 O10,NbPO5,Nb-O-P,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-010776,BaSi23,BaSi23,Ba-Si,48,mp-30185,Ba2 Si46,BaSi23,Ba-Si,48,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-123319,SiO2,SiO2,O-Si,48,mp-555960,Si16 O32,SiO2,O-Si,48,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-095661,V5O12,V5O12,O-V,17,mp-776915,V5 O12,V5O12,O-V,17,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-041624,CdI2,CdI2,Cd-I,39,mp-570448,Cd13 I26,CdI2,Cd-I,39,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-043513,BaAs3,BaAs3,As-Ba,8,mp-15325,Ba2 As6,BaAs3,As-Ba,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-029560,Zr2Al,Zr2Al,Al-Zr,6,mp-2557,Zr4 Al2,Zr2Al,Al-Zr,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-013753,Ag2Te,Ag2Te,Ag-Te,6,mp-32811,Ag4 Te2,Ag2Te,Ag-Te,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-019723,AgI,AgI,Ag-I,4,mp-568927,Ag2 I2,AgI,Ag-I,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-042487,Al2Pd,Al2Pd,Al-Pd,3,mp-16522,Al2 Pd1,Al2Pd,Al-Pd,3,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-094722,SbPO5,SbPO5,O-P-Sb,14,mp-9750,Sb2 P2 O10,SbPO5,O-P-Sb,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-035521,Ni2P,Ni2P,Ni-P,9,mp-21167,Ni6 P3,Ni2P,Ni-P,9,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-015646,ThFe5,ThFe5,Fe-Th,6,mp-2689,Th1 Fe5,ThFe5,Fe-Th,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-021092,NdCu2,NdCu2,Cu-Nd,6,mp-11852,Nd2 Cu4,NdCu2,Cu-Nd,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-127368,SiO2,SiO2,O-Si,72,mp-559962,Si24 O48,SiO2,O-Si,72,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-060456,AuF5,AuF5,Au-F,48,mp-30103,Au8 F40,AuF5,Au-F,48,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-045064,URh3,URh3,Rh-U,4,mp-1150,U1 Rh3,URh3,Rh-U,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-009799,ThC2,ThC2,C-Th,6,mp-570108,Th2 C4,ThC2,C-Th,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-109602,ZnF2,ZnF2,F-Zn,12,mp-7709,Zn4 F8,ZnF2,F-Zn,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-024621,YZn5,YZn5,Y-Zn,6,mp-30885,Y1 Zn5,YZn5,Y-Zn,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-016086,NbRu,NbRu,Nb-Ru,2,mp-432,Nb1 Ru1,NbRu,Nb-Ru,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-014702,Zn8Ag5,Zn8Ag5,Ag-Zn,26,mp-30361,Zn16 Ag10,Zn8Ag5,Ag-Zn,26,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-027859,Ho3P,Ho3P,Ho-P,4,mp-977145,Ho3 P1,Ho3P,Ho-P,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-017586,Zr2Ag,Zr2Ag,Ag-Zr,3,mp-2221,Zr2 Ag1,Zr2Ag,Ag-Zr,3,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-027613,Ti2Sn,Ti2Sn,Sn-Ti,6,mp-30875,Ti4 Sn2,Ti2Sn,Sn-Ti,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-018702,In3Au7,In3Au7,Au-In,60,mp-567550,In18 Au42,In3Au7,Au-In,60,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-128767,CePO4,CePO4,Ce-O-P,12,mp-1019599,Ce2 P2 O8,CePO4,Ce-O-P,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-025595,Ni2B,Ni2B,B-Ni,6,mp-2536,Ni4 B2,Ni2B,B-Ni,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-001976,MnSn,MnSn,Mn-Sn,2,mp-1018155,Mn1 Sn1,MnSn,Mn-Sn,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-048542,ZrRh,ZrRh,Rh-Zr,2,mp-1017545,Zr2 Rh2,ZrRh,Rh-Zr,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-102586,VO2,VO2,O-V,12,mp-777479,V4 O8,VO2,O-V,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-067490,NbS2,NbS2,Nb-S,12,mp-554074,Nb4 S8,NbS2,Nb-S,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-100342,ReF7,ReF7,F-Re,16,mp-643265,Re2 F14,ReF7,F-Re,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-060369,ZnS,ZnS,S-Zn,10,mp-13456,Zn5 S5,ZnS,S-Zn,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-046954,ZrSb,ZrSb,Sb-Zr,12,mp-10638,Zr6 Sb6,ZrSb,Sb-Zr,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-124275,BeO,BeO,Be-O,4,mp-2542,Be2 O2,BeO,Be-O,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-003915,YC,YC,C-Y,2,mp-998894,Y1 C1,YC,C-Y,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-043549,Li3Sb,Li3Sb,Li-Sb,4,mp-2074,Li3 Sb1,Li3Sb,Li-Sb,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-126757,Ca2B2O5,Ca2B2O5,B-Ca-O,36,mp-1019560,Ca8 B8 O20,Ca2B2O5,B-Ca-O,36,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-017531,Zn13Rh,Zn13Rh,Rh-Zn,14,mp-13447,Zn13 Rh1,Zn13Rh,Rh-Zn,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-127466,SiO2,SiO2,O-Si,120,mp-600076,Si40 O80,SiO2,O-Si,120,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-019569,Zn3P2,Zn3P2,P-Zn,40,mp-2071,Zn24 P16,Zn3P2,P-Zn,40,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-034513,Al5Co2,Al5Co2,Al-Co,28,mp-196,Al20 Co8,Al5Co2,Al-Co,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-027047,DyNi5,DyNi5,Dy-Ni,6,mp-1179,Dy1 Ni5,DyNi5,Dy-Ni,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-023769,NiSb,NiSb,Ni-Sb,4,mp-810,Ni2 Sb2,NiSb,Ni-Sb,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-038853,LiP,LiP,Li-P,16,mp-9588,Li8 P8,LiP,Li-P,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-115297,Si6O13,Si6O13,O-Si,76,mp-530027,Si24 O52,Si6O13,O-Si,76,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-001921,BaC,BaC,Ba-C,2,mp-997616,Ba1 C1,BaC,Ba-C,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-009751,Cu2Te,Cu2Te,Cu-Te,6,mp-1861,Cu4 Te2,Cu2Te,Cu-Te,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-007782,Ge,Ge,Ge,12,mp-137,Ge12,Ge,Ge,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-017526,Hf2Ag,Hf2Ag,Ag-Hf,3,mp-13155,Hf2 Ag1,Hf2Ag,Ag-Hf,3,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-029545,LiBi,LiBi,Bi-Li,2,mp-22902,Li1 Bi1,LiBi,Bi-Li,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-003785,KN3,KN3,K-N,8,mp-636056,K2 N6,KN3,K-N,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-029051,YTl,YTl,Tl-Y,2,mp-11575,Y1 Tl1,YTl,Tl-Y,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-099763,Zn2SiO4,Zn2SiO4,O-Si-Zn,56,mp-1020636,Zn16 Si8 O32,Zn2SiO4,O-Si-Zn,56,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-023490,NbNi3,NbNi3,Nb-Ni,8,mp-1451,Nb2 Ni6,NbNi3,Nb-Ni,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-127271,SiO2,SiO2,O-Si,12,mp-554089,Si4 O8,SiO2,O-Si,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-013714,Mn3Ge,Mn3Ge,Ge-Mn,4,mp-20139,Mn3 Ge1,Mn3Ge,Ge-Mn,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-026979,PrAl,PrAl,Al-Pr,2,mp-10902,Pr1 Al1,PrAl,Al-Pr,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-045061,YGa,YGa,Ga-Y,4,mp-11420,Y2 Ga2,YGa,Ga-Y,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-005842,Ge,Ge,Ge,2,mp-78,Ge2,Ge,Ge,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-007779,Ge,Ge,Ge,8,mp-128,Ge8,Ge,Ge,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-104239,V3O5,V3O5,O-V,16,mp-542441,V6 O10,V3O5,O-V,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-033911,TiFeCoGe,TiFeCoGe,Co-Fe-Ge-Ti,4,mp-1018012,Ti1 Fe1 Co1 Ge1,TiFeCoGe,Co-Fe-Ge-Ti,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-091393,Si6O13,Si6O13,O-Si,76,mp-673849,Si24 O52,Si6O13,O-Si,76,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-001969,TiB,TiB,B-Ti,2,mp-10143,Ti1 B1,TiB,B-Ti,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-118727,K2ZnF4,K2ZnF4,F-K-Zn,7,mp-9583,K2 Zn1 F4,K2ZnF4,F-K-Zn,7,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-041679,CdI2,CdI2,Cd-I,12,mp-574663,Cd4 I8,CdI2,Cd-I,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-122401,SiO2,SiO2,O-Si,144,mp-558931,Si48 O96,SiO2,O-Si,144,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-029481,Sb2Pt3,Sb2Pt3,Pt-Sb,10,mp-15659,Sb4 Pt6,Sb2Pt3,Pt-Sb,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-021641,BaZn5,BaZn5,Ba-Zn,12,mp-303,Ba2 Zn10,BaZn5,Ba-Zn,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-047822,YbH2,YbH2,H-Yb,12,mp-864603,Yb4 H8,YbH2,H-Yb,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-060889,LiCaMgSiN3,LiCaMgSiN3,Ca-Li-Mg-N-Si,14,mp-1020108,Li2 Ca2 Mg2 Si2 N6,LiCaMgSiN3,Ca-Li-Mg-N-Si,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
